QuizTitle,QuestionText,EditorialDifficulty,Source
Queen Quiz: Archive Explorer (Part 14),At which venue did Queen perform in Cardiff on 10 September 1976?,Hard,https://www.queenconcerts.com/detail/live/261/queen-live-10-09-1976-castle-cardiff-uk.html
Queen Quiz: Archive Explorer (Part 14),Which city hosted Queen's 16 September 1980 show at Hilton Coliseum?,Hard,https://www.queenconcerts.com/detail/live/505/queen-live-16-09-1980-hilton-coliseum-ames-ia-usa.html
Queen Quiz: Archive Explorer (Part 14),Which city hosted Queen's 22 February 1977 show at Auditorium?,Hard,https://www.queenconcerts.com/detail/live/288/queen-live-22-02-1977-auditorium-birmingham-al-usa.html
Queen Quiz: Archive Explorer (Part 14),Which Queen member has the individual writing credit for 'Bring Back That Leroy Brown'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Bring Back That Leroy Brown"
Queen Quiz: Archive Explorer (Part 14),Which studio's early Queen demos have their own disc in the 2024 'Queen I' set?,Hard,https://www.queenonline.com/news/queen-i-queen-remixed-remastered-and-expanded-out-now
Queen Quiz: Archive Explorer (Part 14),"In what year did this Queen-related event occur: Brian collects his BSc certificate at the Royal Albert Hall, presented by the Queen Mother?",Hard,Queen: As It Began (user-supplied text); history key brian-collects-his-bsc-certificate-at-the-royal-albert-hall-presented-by-the-queen-mother-1968-10-24
Queen Quiz: Archive Explorer (Part 14),Which city hosted Queen's 7 December 1975 show at Civic Hall?,Hard,https://www.queenconcerts.com/detail/live/200/queen-live-07-12-1975-civic-hall-wolverhampton-uk.html
Queen Quiz: Archive Explorer (Part 14),"In what year did this Queen-related event occur: Jack Nelson takes the Queen demo to EMI; EMI want Queen alone but Trident refuse to split the three-act package, so EMI turns them down?",Hard,Queen: As It Began (user-supplied text); history key jack-nelson-takes-the-queen-demo-to-emi-emi-want-queen-alone-but-trident-refuse-to-split-the-three-act-package-so-1972
Queen Quiz: Archive Explorer (Part 14),"In what year did this Queen-related event occur: Freddie appears at the Fashion Aid charity event at the Royal Albert Hall, escorting actress Jane Seymour in an Emmanuel-designed wedding dress?",Hard,Queen: As It Began (user-supplied text); history key freddie-appears-at-the-fashion-aid-charity-event-at-the-royal-albert-hall-escorting-actress-jane-seymour-in-an-1985-11-05
Queen Quiz: Archive Explorer (Part 14),Which city hosted Queen's 30 November 1978 show at Civic Centre?,Hard,https://www.queenconcerts.com/detail/live/393/queen-live-30-11-1978-civic-centre-ottawa-canada.html
Queen Quiz: Archive Explorer (Part 14),How many brand-new mixes were included in the 2024 'Queen I' box set?,Very Hard,https://www.queenonline.com/news/queen-i-queen-remixed-remastered-and-expanded-out-now
Queen Quiz: Archive Explorer (Part 14),What happened in Queen's story on 12 January 1964?,Very Hard,"Queen: As It Began (user-supplied text); history key britain-hands-rule-of-zanzibar-to-the-arab-sultan-a-revolution-follows-soon-after-forcing-the-bulsara-family-to-1964-01-12; distractors: john-leaves-beauchamp-grammar-school-with-eight-o-levels-and-three-grade-a-a-levels-1969-06, queen-play-the-first-date-of-their-first-headlining-uk-tour-at-blackpool-winter-gardens-1974-03-01, freddie-slips-and-re-injures-his-knee-ligaments-on-stage-in-hannover-during-hammer-to-fall-finishing-the-show-1984-09-22"
Queen Quiz: Archive Explorer (Part 14),At which venue did Queen perform in Liverpool on 7 December 1979?,Very Hard,https://www.queenconcerts.com/detail/live/460/queen-live-07-12-1979-empire-theatre-liverpool-uk.html
Queen Quiz: Archive Explorer (Part 14),At which venue did Queen perform in Brussels on 17 June 1986?,Very Hard,https://www.queenconcerts.com/detail/live/678/queen-live-17-06-1986-forest-national-brussels-belgium.html
Queen Quiz: Archive Explorer (Part 15),"In which decade did this happen: Freddie gives DJ Simon Bates a rare, freewheeling Radio One interview fuelled by a shared bottle of Stolichnaya vodka?",Easy,Queen: As It Began (user-supplied text); history key freddie-gives-dj-simon-bates-a-rare-freewheeling-radio-one-interview-fuelled-by-a-shared-bottle-of-stolichnaya-vodka-1985-06-22
Queen Quiz: Archive Explorer (Part 15),"In which decade did this happen: Queen play their first-ever gig in Mexico, at the University Stadium in Monterrey?",Easy,Queen: As It Began (user-supplied text); history key queen-play-their-first-ever-gig-in-mexico-at-the-university-stadium-in-monterrey-1981-10-09
Queen Quiz: Archive Explorer (Part 15),"In which decade did this happen: Brian May co-produces (with Mack) the debut album by Scottish rock band Heavy Pettin', 'Letting Loose', recorded in London and Munich?",Easy,Queen: A Visual Documentary (user-supplied text); history key brian-may-co-produces-heavy-pettin-s-debut-album-letting-loose-1983-07
Queen Quiz: Archive Explorer (Part 15),"In what year did this Queen-related event occur: Queen fly to Japan to begin a tour; an unauthorized Smile compilation, Gettin' Smile, is released there around the same time?",Medium,Queen: As It Began (user-supplied text); history key queen-fly-to-japan-to-begin-a-tour-an-unauthorized-smile-compilation-gettin-smile-is-released-there-around-the-1982-10-15
Queen Quiz: Archive Explorer (Part 15),"In what year did this Queen-related event occur: Queen play to 131,000 people at Morumbi Stadium, Sao Paulo - then the largest paying audience for a single band anywhere in the world?",Medium,Queen: As It Began (user-supplied text); history key queen-play-to-131-000-people-at-morumbi-stadium-sao-paulo-then-the-largest-paying-audience-for-a-single-band-1981-03-20
Queen Quiz: Archive Explorer (Part 15),In what year did this Queen-related event occur: 'Princes Of The Universe' is released in North America but fails to chart?,Medium,Queen: As It Began (user-supplied text); history key princes-of-the-universe-is-released-in-north-america-but-fails-to-chart-1986-04-07
Queen Quiz: Archive Explorer (Part 15),In which country did Queen play at Capitol on 19 November 1975?,Medium,https://www.queenconcerts.com/detail/live/191/queen-live-19-11-1975-capitol-cardiff-uk.html
Queen Quiz: Archive Explorer (Part 15),In what year did this Queen-related event occur: Brian May guests with comedy band Bad News (played by cast of The Young Ones) alongside Led Zeppelin's Jimmy Page at Hammersmith Odeon?,Medium,Queen: As It Began (user-supplied text); history key brian-may-guests-with-comedy-band-bad-news-played-by-cast-of-the-young-ones-alongside-led-zeppelin-s-jimmy-page-at-1986-11-09
Queen Quiz: Archive Explorer (Part 15),In which country did Queen play at Sartory Saal on 6 December 1974?,Medium,https://www.queenconcerts.com/detail/live/141/queen-live-06-12-1974-sartory-saal-cologne-germany.html
Queen Quiz: Archive Explorer (Part 15),Which Queen member has the individual writing credit for 'Mustapha'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Mustapha"
Queen Quiz: Archive Explorer (Part 15),Which city hosted Queen's 2 April 1975 show at Kinsmen Field House?,Hard,https://www.queenconcerts.com/detail/live/175/queen-live-02-04-1975-kinsmen-field-house-edmonton-canada.html
Queen Quiz: Archive Explorer (Part 15),In which month of 1970 did this happen: Mike Grose amicably leaves Queen; the band recruits bass player Barry Mitchell?,Hard,Queen: As It Began (user-supplied text); history key mike-grose-amicably-leaves-queen-the-band-recruits-bass-player-barry-mitchell-1970-08
Queen Quiz: Archive Explorer (Part 15),At which venue did Queen perform in Chicago on 5 December 1977?,Hard,https://www.queenconcerts.com/detail/live/343/queen-live-05-12-1977-stadium-chicago-il-usa.html
Queen Quiz: Archive Explorer (Part 15),At which venue did Queen perform in Okayama on 28 April 1975?,Hard,https://www.queenconcerts.com/detail/live/182/queen-live-28-04-1975-okayama-kenritsu-taikukan-okayama-japan.html
Queen Quiz: Archive Explorer (Part 15),At which venue did Queen perform in Pittsburgh on 20 February 1976?,Hard,https://www.queenconcerts.com/detail/live/227/queen-live-20-02-1976-stanley-theater-pittsburgh-pa-usa.html
Queen Quiz: Archive Explorer (Part 15),Which city hosted Queen's 30 August 1982 show at McNichols Arena?,Hard,https://www.queenconcerts.com/detail/live/607/queen-live-30-08-1982-mcnichols-arena-denver-co-usa.html
Queen Quiz: Archive Explorer (Part 15),Which city hosted Queen's 9 August 1982 show at Brendan Byrne Arena?,Hard,https://www.queenconcerts.com/detail/live/595/queen-live-09-08-1982-brendan-byrne-arena-east-rutherford-nj-usa.html
Queen Quiz: Archive Explorer (Part 15),Which city hosted Queen's 22 November 1978 show at Auditorium?,Hard,https://www.queenconcerts.com/detail/live/388/queen-live-22-11-1978-auditorium-nashville-tn-usa.html
Queen Quiz: Archive Explorer (Part 15),Which Queen member has the individual writing credit for 'Who Wants to Live Forever'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Who Wants to Live Forever"
Queen Quiz: Archive Explorer (Part 15),Which designer explained the creation of 'The Miracle' album cover for the 2022 box set?,Hard,https://www.queenonline.com/news/queen-the-miracle-collectors-edition-out-now
Queen Quiz: Archive Explorer (Part 15),"In what year did this Queen-related event occur: John buys his first bass guitar, an EKO, for £22, taking over from departing bassist Clive Castledine?",Hard,Queen: As It Began (user-supplied text); history key john-buys-his-first-bass-guitar-an-eko-for-22-taking-over-from-departing-bassist-clive-castledine-1966-04
Queen Quiz: Archive Explorer (Part 15),At which venue did Queen perform in College Park on 4 February 1977?,Very Hard,https://www.queenconcerts.com/detail/live/278/queen-live-04-02-1977-cole-field-house-university-of-maryland-college-park-md-usa.html
Queen Quiz: Archive Explorer (Part 15),What happened in Queen's story on 15 March 1965?,Very Hard,"Queen: As It Began (user-supplied text); history key johnny-quale-and-the-reaction-place-fourth-in-the-rock-and-rhythm-championship-in-truro-city-hall-1965-03-15; distractors: brian-leaves-hampton-grammar-school-with-ten-o-levels-and-four-a-levels-1965, roger-joins-local-band-johnny-quale-and-the-reaction-1965, singer-johnny-quale-leaves-the-band-roger-takes-over-lead-vocals-and-the-band-is-renamed-simply-reaction-1965-09"
Queen Quiz: Archive Explorer (Part 15),What happened in Queen's story on 13 September 1973?,Very Hard,"Queen: As It Began (user-supplied text); history key queen-record-a-bbc-in-concert-session-at-the-golders-green-hippodrome-opening-with-the-taped-intro-procession-1973-09-13; distractors: queen-begin-recording-their-second-album-at-trident-studios-this-time-as-a-main-booked-act-1973-08, elektra-records-releases-queen-s-debut-album-in-the-usa-it-eventually-climbs-to-number-83-on-the-billboard-chart-1973-09, queen-play-a-special-marquee-showcase-for-elektra-s-jack-holsten-who-is-won-over-despite-a-half-empty-room-1973-04-09"
Queen Quiz: Archive Explorer (Part 15),Who provided additional production on the original 'Queen II' album?,Very Hard,https://www.queenonline.com/news/queen-ii-out-now
Queen Quiz: Archive Explorer (Part 16),"In which decade did this happen: Queen play St James' Park, Newcastle, donating all proceeds to the Save The Children Fund (with promoter Harvey Goldsmith waiving his cut too)?",Easy,Queen: As It Began (user-supplied text); history key queen-play-st-james-park-newcastle-donating-all-proceeds-to-the-save-the-children-fund-with-promoter-harvey-1986-07-09
Queen Quiz: Archive Explorer (Part 16),"In which decade did this happen: Queen begin recording their second album at Trident Studios, this time as a main booked act?",Easy,Queen: As It Began (user-supplied text); history key queen-begin-recording-their-second-album-at-trident-studios-this-time-as-a-main-booked-act-1973-08
Queen Quiz: Archive Explorer (Part 16),"In which decade did this happen: Queen play the tiny Mayfair club in Tottenham, too small to fit a lighting rig?",Easy,Queen: As It Began (user-supplied text); history key queen-play-the-tiny-mayfair-club-in-tottenham-too-small-to-fit-a-lighting-rig-1979-12-19
Queen Quiz: Archive Explorer (Part 16),In what year did this Queen-related event occur: The band rehearses new material for their third album at Rockfield Studios in Wales; Brian is repeatedly ill?,Medium,Queen: As It Began (user-supplied text); history key the-band-rehearses-new-material-for-their-third-album-at-rockfield-studios-in-wales-brian-is-repeatedly-ill-1974-06
Queen Quiz: Archive Explorer (Part 16),In which country did Queen play at Byam Shaw School of Art on 10 December 1970?,Medium,https://www.queenconcerts.com/detail/live/2295/queen-live-10-12-1970-byam-shaw-school-of-art-london-uk.html
Queen Quiz: Archive Explorer (Part 16),"In what year did this Queen-related event occur: Queen play two shows at Bingley Hall, Stafford; Freddie debuts a PVC jacket-and-trousers look, followed by a sequinned hot-pant jumpsuit for the encore?",Medium,Queen: As It Began (user-supplied text); history key queen-play-two-shows-at-bingley-hall-stafford-freddie-debuts-a-pvc-jacket-and-trousers-look-followed-by-a-1978-05-06
Queen Quiz: Archive Explorer (Part 16),"In what year did this Queen-related event occur: The Cross's first tour opens at a Leeds University student ball, then Glasgow's Queen Margaret Union?",Medium,Queen: As It Began (user-supplied text); history key the-cross-s-first-tour-opens-at-a-leeds-university-student-ball-then-glasgow-s-queen-margaret-union-1988-02-20
Queen Quiz: Archive Explorer (Part 16),"In what year did this Queen-related event occur: The Cross play a one-off gig at Hammersmith Palais, reuniting three-quarters of Queen on one stage?",Medium,Queen: As It Began (user-supplied text); history key the-cross-play-a-one-off-gig-at-hammersmith-palais-reuniting-three-quarters-of-queen-on-one-stage-1988-12-04
Queen Quiz: Archive Explorer (Part 16),In which country did Queen play at Ahoy Hall on 29 January 1979?,Medium,https://www.queenconcerts.com/detail/live/415/queen-live-29-01-1979-ahoy-hall-rotterdam-the-netherlands.html
Queen Quiz: Archive Explorer (Part 16),In which month of 1978 did this happen: Brian celebrates his birthday in Toronto during his 'year out'?,Hard,Queen: As It Began (user-supplied text); history key brian-celebrates-his-birthday-in-toronto-during-his-year-out-1978-07-19
Queen Quiz: Archive Explorer (Part 16),In what year did this Queen-related event occur: Queen attend the Japanese premiere of Flash Gordon as guests of honour?,Hard,Queen: As It Began (user-supplied text); history key queen-attend-the-japanese-premiere-of-flash-gordon-as-guests-of-honour-1981-02-10
Queen Quiz: Archive Explorer (Part 16),"In what year did this Queen-related event occur: Queen close out the Rock in Rio festival, playing at 2am after eight days of near-constant rain turned the site to mud?",Hard,Queen: As It Began (user-supplied text); history key queen-close-out-the-rock-in-rio-festival-playing-at-2am-after-eight-days-of-near-constant-rain-turned-the-site-to-mud-1985-01-19
Queen Quiz: Archive Explorer (Part 16),Which Queen member has the individual writing credit for 'Lily of the Valley'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Lily of the Valley"
Queen Quiz: Archive Explorer (Part 16),"In what year did this Queen-related event occur: Brian May sits in with Bon Jovi, playing Ritchie Sambora's guitar?",Hard,Queen: As It Began (user-supplied text); history key brian-may-sits-in-with-bon-jovi-playing-ritchie-sambora-s-guitar-1988-12
Queen Quiz: Archive Explorer (Part 16),"In which month of 1968 did this happen: Roger is awarded the first half of his dental degree, then takes a year off to focus on music?",Hard,Queen: As It Began (user-supplied text); history key roger-is-awarded-the-first-half-of-his-dental-degree-then-takes-a-year-off-to-focus-on-music-1968-08
Queen Quiz: Archive Explorer (Part 16),Which city hosted Queen's 23 April 1978 show at Pavillon?,Hard,https://www.queenconcerts.com/detail/live/361/queen-live-23-04-1978-pavillon-paris-france.html
Queen Quiz: Archive Explorer (Part 16),Which Queen member has the individual writing credit for 'Save Me'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Save Me"
Queen Quiz: Archive Explorer (Part 16),Which Queen member has the individual writing credit for 'Jealousy'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Jealousy"
Queen Quiz: Archive Explorer (Part 16),Which city hosted Queen's 29 November 1980 show at Grugahalle?,Hard,https://www.queenconcerts.com/detail/live/520/queen-live-29-11-1980-grugahalle-essen-germany.html
Queen Quiz: Archive Explorer (Part 16),What is the title of the disc of demos and unreleased recordings in the 2022 'Miracle' set?,Hard,https://www.queenonline.com/news/queen-the-miracle-collectors-edition-out-now
Queen Quiz: Archive Explorer (Part 16),Which city hosted Queen's 12 May 1978 show at Empire Pool?,Hard,https://www.queenconcerts.com/detail/live/370/queen-live-12-05-1978-empire-pool-london-uk.html
Queen Quiz: Archive Explorer (Part 16),At which venue did Queen perform in Munich on 10 February 1979?,Very Hard,https://www.queenconcerts.com/detail/live/422/queen-live-10-02-1979-rudi-sedlmayer-halle-munich-germany.html
Queen Quiz: Archive Explorer (Part 16),At which venue did Queen perform in St. Agnes on 9 August 1971?,Very Hard,https://www.queenconcerts.com/detail/live/25/queen-live-09-08-1971-driftwood-spars-st-agnes-uk.html
Queen Quiz: Archive Explorer (Part 16),What happened in Queen's story on 1 November 1972?,Very Hard,"Queen: As It Began (user-supplied text); history key queen-sign-a-legal-contract-with-trident-audio-productions-ltd-1972-11-01; distractors: trident-agrees-to-pay-each-member-of-queen-20-per-week-even-though-no-recording-deal-has-yet-been-signed-1972-09, roger-leaves-the-north-london-polytechnic-with-his-biology-degree-1972, jack-nelson-takes-the-queen-demo-to-emi-emi-want-queen-alone-but-trident-refuse-to-split-the-three-act-package-so-1972"
Queen Quiz: Archive Explorer (Part 16),What happened in Queen's story on 9 April 1973?,Very Hard,"Queen: As It Began (user-supplied text); history key queen-play-a-special-marquee-showcase-for-elektra-s-jack-holsten-who-is-won-over-despite-a-half-empty-room-1973-04-09; distractors: queen-begin-recording-their-second-album-at-trident-studios-this-time-as-a-main-booked-act-1973-08, queen-record-a-bbc-in-concert-session-at-the-golders-green-hippodrome-opening-with-the-taped-intro-procession-1973-09-13, elektra-records-releases-queen-s-debut-album-in-the-usa-it-eventually-climbs-to-number-83-on-the-billboard-chart-1973-09"
Queen Quiz: Archive Explorer (Part 17),In which decade did this happen: Queen perform 'Radio Ga Ga' at the San Remo song festival in Italy - their first time ever playing in the country?,Easy,Queen: As It Began (user-supplied text); history key queen-perform-radio-ga-ga-at-the-san-remo-song-festival-in-italy-their-first-time-ever-playing-in-the-country-1984-02-03
Queen Quiz: Archive Explorer (Part 17),"In which decade did this happen: Queen release the first-ever Queen video single, entering the video chart at number one - a new format for the industry?",Easy,Queen: As It Began (user-supplied text); history key queen-release-the-first-ever-queen-video-single-entering-the-video-chart-at-number-one-a-new-format-for-the-industry-1986-10-20
Queen Quiz: Archive Explorer (Part 17),"In which decade did this happen: Queen fly out to begin a European tour, opening in Stockholm on 12 April?",Easy,Queen: As It Began (user-supplied text); history key queen-fly-out-to-begin-a-european-tour-opening-in-stockholm-on-12-april-1978-04-09
Queen Quiz: Archive Explorer (Part 17),"In what year did this Queen-related event occur: EMI releases A Kind Of Magic, the Highlander-inspired album, straight to UK number one?",Medium,Queen: As It Began (user-supplied text); history key emi-releases-a-kind-of-magic-the-highlander-inspired-album-straight-to-uk-number-one-1986-06-02
Queen Quiz: Archive Explorer (Part 17),"In what year did this Queen-related event occur: Queen play the Milton Keynes Bowl, filmed for TV by Tyne Tees Television?",Medium,Queen: As It Began (user-supplied text); history key queen-play-the-milton-keynes-bowl-filmed-for-tv-by-tyne-tees-television-1982-06-05
Queen Quiz: Archive Explorer (Part 17),In what year did this Queen-related event occur: The Miracle album is released and goes platinum in its first week?,Medium,Queen: As It Began (user-supplied text); history key the-miracle-album-is-released-and-goes-platinum-in-its-first-week-1989-05-22
Queen Quiz: Archive Explorer (Part 17),"In what year did this Queen-related event occur: Queen play Elland Road football ground in Leeds to 38,000 fans - a show Brian later called one of the band's best ever?",Medium,Queen: As It Began (user-supplied text); history key queen-play-elland-road-football-ground-in-leeds-to-38-000-fans-a-show-brian-later-called-one-of-the-band-s-best-ever-1982-05-29
Queen Quiz: Archive Explorer (Part 17),"In what year did this Queen-related event occur: The album Innuendo is released, entering the UK chart at number one with first-week shipments over 200,000?",Medium,Queen: As It Began (user-supplied text); history key the-album-innuendo-is-released-entering-the-uk-chart-at-number-one-with-first-week-shipments-over-200-000-1991-02-04
Queen Quiz: Archive Explorer (Part 17),In which country did Queen play at Les Arenes on 25 February 1979?,Medium,https://www.queenconcerts.com/detail/live/431/queen-live-25-02-1979-les-arenes-poitiers-france.html
Queen Quiz: Archive Explorer (Part 17),Which song was added to the film's extended Live Aid sequence alongside 'Crazy Little Thing Called Love'?,Hard,https://www.queenonline.com/news/bohemian-rhapsody-soundtrack-out-today; https://www.queenonline.com/news/press-release-bohemian-rhapsody-digital-dvd-and-blu-ray-release-details; https://www.queenonline.com/news/bohemian-rhapsody-wins-two-baftas
Queen Quiz: Archive Explorer (Part 17),In what year did this Queen-related event occur: Freddie joins Liverpool band Ibex as lead vocalist and also takes on a stall in Kensington Market with Roger Taylor?,Hard,Queen: As It Began (user-supplied text); history key freddie-joins-liverpool-band-ibex-as-lead-vocalist-and-also-takes-on-a-stall-in-kensington-market-with-roger-taylor-1969
Queen Quiz: Archive Explorer (Part 17),In what year did this Queen-related event occur: Roger Taylor holds a charity banger race at Wimbledon Stadium?,Hard,Queen: As It Began (user-supplied text); history key roger-taylor-holds-a-charity-banger-race-at-wimbledon-stadium-1989-03-19
Queen Quiz: Archive Explorer (Part 17),In what year did Freddie Mercury make a one-night stage appearance in the musical 'Time'?,Hard,https://www.queenonline.com/freddie_mercury
Queen Quiz: Archive Explorer (Part 17),Which city hosted Queen's 28 January 1972 show at Bedford College?,Hard,https://www.queenconcerts.com/detail/live/33/queen-live-28-01-1972-bedford-college-london-uk.html
Queen Quiz: Archive Explorer (Part 17),At which venue did Queen perform in Indianapolis on 27 February 1976?,Hard,https://www.queenconcerts.com/detail/live/231/queen-live-27-02-1976-convention-centre-indianapolis-in-usa.html
Queen Quiz: Archive Explorer (Part 17),At which venue did Queen perform in Toledo on 11 February 1975?,Hard,https://www.queenconcerts.com/detail/live/150/queen-live-11-02-1975-student-union-auditorium-toledo-oh-usa.html
Queen Quiz: Archive Explorer (Part 17),Which city hosted Queen's 20 April 1979 show at Festival Hall?,Hard,https://www.queenconcerts.com/detail/live/438/queen-live-20-04-1979-festival-hall-osaka-japan.html
Queen Quiz: Archive Explorer (Part 17),Which city hosted Queen's 26 October 1982 show at Kosusai Tenjijo?,Hard,https://www.queenconcerts.com/detail/live/620/queen-live-26-10-1982-kosusai-tenjijo-nagoya-japan.html
Queen Quiz: Archive Explorer (Part 17),Supporters of which football club did Roger Taylor help during a takeover fight?,Hard,https://www.queenonline.com/roger_taylor
Queen Quiz: Archive Explorer (Part 17),Which Queen member has the individual writing credit for 'Dead on Time'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Dead on Time"
Queen Quiz: Archive Explorer (Part 17),Which city hosted Queen's 23 May 1977 show at Hippodrome?,Hard,https://www.queenconcerts.com/detail/live/315/queen-live-23-05-1977-hippodrome-bristol-uk.html
Queen Quiz: Archive Explorer (Part 17),At which venue did Queen perform in Springfield on 13 November 1977?,Very Hard,https://www.queenconcerts.com/detail/live/329/queen-live-13-11-1977-civic-centre-springfield-ma-usa.html
Queen Quiz: Archive Explorer (Part 17),Who is credited for the typography of the original 'Queen II' sleeve?,Very Hard,https://www.queenonline.com/news/queen-ii-out-now
Queen Quiz: Archive Explorer (Part 17),What happened in Queen's story on 24 February 1975?,Very Hard,"Queen: As It Began (user-supplied text); history key freddie-performs-in-washington-dc-despite-severe-vocal-strain-in-what-turns-out-to-be-one-of-the-tour-s-best-shows-1975-02-24; distractors: the-scheduled-final-us-tour-date-in-portland-is-cancelled-amid-freddie-s-ongoing-throat-problems-1975-04-07, freddie-receives-an-ivor-novello-award-from-the-songwriters-guild-of-great-britain-for-killer-queen-1975-05-22, bohemian-rhapsody-hits-number-one-on-the-uk-singles-chart-1975-11-25"
Queen Quiz: Archive Explorer (Part 17),At which venue did Queen perform in Nagoya on 13 May 1985?,Very Hard,https://www.queenconcerts.com/detail/live/670/queen-live-13-05-1985-aichi-auditorium-nagoya-japan.html
Queen Quiz: Archive Explorer (Part 18),Which original Queen studio album received a new 2026 mix in a 5CD+2LP Collector's Edition?,Easy,https://www.queenonline.com/news/queen-ii-out-now
Queen Quiz: Archive Explorer (Part 18),In which decade did this happen: Elektra releases an edited 'It's Late' as a US single; it peaks at only number 74 on Billboard?,Easy,Queen: As It Began (user-supplied text); history key elektra-releases-an-edited-it-s-late-as-a-us-single-it-peaks-at-only-number-74-on-billboard-1978-04-25
Queen Quiz: Archive Explorer (Part 18),In which decade did this happen: Freddie leaves Isleworth with a grade A Art A level?,Easy,Queen: As It Began (user-supplied text); history key freddie-leaves-isleworth-with-a-grade-a-art-a-level-1966
Queen Quiz: Archive Explorer (Part 18),Who portrayed Brian May in the 2018 film 'Bohemian Rhapsody'?,Medium,https://www.queenonline.com/news/bohemian-rhapsody-soundtrack-out-today; https://www.queenonline.com/news/press-release-bohemian-rhapsody-digital-dvd-and-blu-ray-release-details; https://www.queenonline.com/news/bohemian-rhapsody-wins-two-baftas
Queen Quiz: Archive Explorer (Part 18),Which ballet marked John Deacon's final onstage appearance with Queen in 1997?,Medium,https://www.queenonline.com/john_deacon
Queen Quiz: Archive Explorer (Part 18),How many CDs are in the 2024 'Queen I' Collector's Edition box?,Medium,https://www.queenonline.com/news/queen-i-queen-remixed-remastered-and-expanded-out-now
Queen Quiz: Archive Explorer (Part 18),How many CDs are in the 2026 'Queen II' Collector's Edition?,Medium,https://www.queenonline.com/news/queen-ii-out-now
Queen Quiz: Archive Explorer (Part 18),In what year did this Queen-related event occur: Queen sign a new record deal with Capitol Records in the US?,Medium,Queen: As It Began (user-supplied text); history key queen-sign-a-new-record-deal-with-capitol-records-in-the-us-1983-10-26
Queen Quiz: Archive Explorer (Part 18),In what year did this Queen-related event occur: Queen close their UK tour at the Empire Pool with a standout performance of 'White Queen'?,Medium,Queen: As It Began (user-supplied text); history key queen-close-their-uk-tour-at-the-empire-pool-with-a-standout-performance-of-white-queen-1978-05-13
Queen Quiz: Archive Explorer (Part 18),"In what year did this Queen-related event occur: Freddie, Brian and Roger agree on the name Queen and begin life as a band?",Hard,Queen: As It Began (user-supplied text); history key freddie-brian-and-roger-agree-on-the-name-queen-and-begin-life-as-a-band-1970-04
Queen Quiz: Archive Explorer (Part 18),"In which month of 1973 did this happen: Queen sign their first recording contract, with EMI Records Ltd, covering the UK and Europe?",Hard,Queen: As It Began (user-supplied text); history key queen-sign-their-first-recording-contract-with-emi-records-ltd-covering-the-uk-and-europe-1973-03
Queen Quiz: Archive Explorer (Part 18),Which Queen member has the individual writing credit for 'Seaside Rendezvous'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Seaside Rendezvous"
Queen Quiz: Archive Explorer (Part 18),Which city hosted Queen's 15 May 1982 show at Waldbühne?,Hard,https://www.queenconcerts.com/detail/live/575/queen-live-15-05-1982-waldbuhne-berlin-germany.html
Queen Quiz: Archive Explorer (Part 18),Which Queen member has the individual writing credit for 'Dancer'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Dancer"
Queen Quiz: Archive Explorer (Part 18),At which venue did Queen perform in Dusseldorf on 16 May 1977?,Hard,https://www.queenconcerts.com/detail/live/312/queen-live-16-05-1977-phillipshalle-dusseldorf-germany.html
Queen Quiz: Archive Explorer (Part 18),In which month of 1975 did this happen: Freddie receives an Ivor Novello Award from the Songwriters Guild of Great Britain for 'Killer Queen'?,Hard,Queen: As It Began (user-supplied text); history key freddie-receives-an-ivor-novello-award-from-the-songwriters-guild-of-great-britain-for-killer-queen-1975-05-22
Queen Quiz: Archive Explorer (Part 18),Which city hosted Queen's 23 November 1974 show at Konserthuset?,Hard,https://www.queenconcerts.com/detail/live/134/queen-live-23-11-1974-konserthuset-gothenburg-sweden.html
Queen Quiz: Archive Explorer (Part 18),Which city hosted Queen's 4 April 1976 show at Nichidai Kodo?,Hard,https://www.queenconcerts.com/detail/live/250/queen-live-04-04-1976-nichidai-kodo-tokyo-japan.html
Queen Quiz: Archive Explorer (Part 18),"In which month of 1977 did this happen: Queen open their extensive North American tour at the Milwaukee Auditorium, on the coldest night in Milwaukee in a hundred years?",Hard,Queen: As It Began (user-supplied text); history key queen-open-their-extensive-north-american-tour-at-the-milwaukee-auditorium-on-the-coldest-night-in-milwaukee-in-a-1977-01-13
Queen Quiz: Archive Explorer (Part 18),Which city hosted Queen's 3 September 1982 show at Coliseum?,Hard,https://www.queenconcerts.com/detail/live/609/queen-live-03-09-1982-coliseum-seattle-wa-usa.html
Queen Quiz: Archive Explorer (Part 18),Which choir did Roger Taylor join while at school in Cornwall?,Hard,https://www.queenonline.com/roger_taylor
Queen Quiz: Archive Explorer (Part 18),At which venue did Queen perform in Blackburn on 13 November 1973?,Very Hard,https://www.queenconcerts.com/detail/live/47/queen-live-13-11-1973-king-georges-hall-blackburn-uk.html
