QuizTitle,QuizDescription,QuestionText,Category,Difficulty,Points,OptionText,IsCorrect
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which film festival did Queen's We Will Rock You concert film premiere in 1983?,,,,Sundance,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which studios did hundreds of fans help film the 'Radio Ga Ga' video?,Music videos,hard,4,Shepperton Studios,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which studios did hundreds of fans help film the 'Radio Ga Ga' video?,,,,Elstree Studios,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which studios did hundreds of fans help film the 'Radio Ga Ga' video?,,,,Pinewood Studios,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which studios did hundreds of fans help film the 'Radio Ga Ga' video?,,,,Trident Studios,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,In which city did Queen's 1984 European tour conclude before Sun City?,Touring,hard,3,Toronto,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,In which city did Queen's 1984 European tour conclude before Sun City?,,,,Brussels,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,In which city did Queen's 1984 European tour conclude before Sun City?,,,,Vienna,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,In which city did Queen's 1984 European tour conclude before Sun City?,,,,Montreal,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which dancer inspired the ballet sequence in the 'I Want to Break Free' video?,Music videos,hard,3,Rudolf Nureyev,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which dancer inspired the ballet sequence in the 'I Want to Break Free' video?,,,,Vaslav Nijinsky,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which dancer inspired the ballet sequence in the 'I Want to Break Free' video?,,,,Mikhail Baryshnikov,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which dancer inspired the ballet sequence in the 'I Want to Break Free' video?,,,,George Balanchine,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,"Besides keyboards, what instrument did Spike Edney play on 'Hammer to Fall' live?",Touring,hard,3,Saxophone,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,"Besides keyboards, what instrument did Spike Edney play on 'Hammer to Fall' live?",,,,Trumpet,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,"Besides keyboards, what instrument did Spike Edney play on 'Hammer to Fall' live?",,,,Guitar,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,"Besides keyboards, what instrument did Spike Edney play on 'Hammer to Fall' live?",,,,Violin,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,How wide was the Wembley Stadium stage built for Queen's 1986 shows?,Touring,hard,4,160 feet,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,How wide was the Wembley Stadium stage built for Queen's 1986 shows?,,,,60 feet,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,How wide was the Wembley Stadium stage built for Queen's 1986 shows?,,,,100 feet,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,How wide was the Wembley Stadium stage built for Queen's 1986 shows?,,,,260 feet,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which English county hosted Queen's last Magic Tour concert with Freddie Mercury?,Touring,hard,3,Surrey,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which English county hosted Queen's last Magic Tour concert with Freddie Mercury?,,,,Hertfordshire,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which English county hosted Queen's last Magic Tour concert with Freddie Mercury?,,,,Kent,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which English county hosted Queen's last Magic Tour concert with Freddie Mercury?,,,,Buckinghamshire,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Approximately how long was Queen's Live Aid set?,Live Aid,hard,3,9 minutes,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Approximately how long was Queen's Live Aid set?,,,,35 minutes,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Approximately how long was Queen's Live Aid set?,,,,60 minutes,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Approximately how long was Queen's Live Aid set?,,,,19 minutes,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,What was the title of Queen's final 1986 Magic Tour concert at Knebworth?,Touring,hard,3,A Day at the Races,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,What was the title of Queen's final 1986 Magic Tour concert at Knebworth?,,,,The Last Magic Show,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,What was the title of Queen's final 1986 Magic Tour concert at Knebworth?,,,,A Night of Summer Magic,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,What was the title of Queen's final 1986 Magic Tour concert at Knebworth?,,,,A Night at the Opera,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,How many 35mm cameras did the Hungarian film crew use for Queen's Budapest show?,Touring,hard,4,17,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,How many 35mm cameras did the Hungarian film crew use for Queen's Budapest show?,,,,7,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,How many 35mm cameras did the Hungarian film crew use for Queen's Budapest show?,,,,12,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,How many 35mm cameras did the Hungarian film crew use for Queen's Budapest show?,,,,35,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which South African resort did Queen play controversial shows in 1984?,Touring,hard,3,Durban Beach,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which South African resort did Queen play controversial shows in 1984?,,,,Gold Reef City,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which South African resort did Queen play controversial shows in 1984?,,,,Sun International Cape Town,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which South African resort did Queen play controversial shows in 1984?,,,,Sun City,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which TV channel aired The Real Magic Wembley concert film in 1986?,Broadcasts,hard,3,BBC One,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which TV channel aired The Real Magic Wembley concert film in 1986?,,,,ITV,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which TV channel aired The Real Magic Wembley concert film in 1986?,,,,Sky One,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which TV channel aired The Real Magic Wembley concert film in 1986?,,,,Channel 4,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which London venue hosted Queen's Live Aid performance?,Live Aid,hard,3,Hammersmith Odeon,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which London venue hosted Queen's Live Aid performance?,,,,Rockfield Studios,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which London venue hosted Queen's Live Aid performance?,,,,Wembley Stadium,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which London venue hosted Queen's Live Aid performance?,,,,Rainbow Theatre,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which London theatre did Queen rehearse for Live Aid?,Live Aid,hard,3,Dominion Theatre,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which London theatre did Queen rehearse for Live Aid?,,,,Shaw Theatre,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which London theatre did Queen rehearse for Live Aid?,,,,New London Theatre,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which London theatre did Queen rehearse for Live Aid?,,,,Hammersmith Odeon,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which Freddie Mercury single from Mr. Bad Guy was released in September 1985?,Solo work,hard,3,Living on My Own,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which Freddie Mercury single from Mr. Bad Guy was released in September 1985?,,,,The Great Pretender,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which Freddie Mercury single from Mr. Bad Guy was released in September 1985?,,,,Barcelona,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which Freddie Mercury single from Mr. Bad Guy was released in September 1985?,,,,Love Kills,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which two Queen members visited Japan and South Korea to promote The Works?,Promotion,hard,3,Freddie Mercury and Brian May,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which two Queen members visited Japan and South Korea to promote The Works?,,,,Brian May and Roger Taylor,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which two Queen members visited Japan and South Korea to promote The Works?,,,,Roger Taylor and John Deacon,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which two Queen members visited Japan and South Korea to promote The Works?,,,,Freddie Mercury and John Deacon,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which keyboard player joined Queen's touring line-up for the Works Tour?,Touring,hard,3,Morgan Fisher,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which keyboard player joined Queen's touring line-up for the Works Tour?,,,,Spike Edney,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which keyboard player joined Queen's touring line-up for the Works Tour?,,,,Fred Mandel,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which keyboard player joined Queen's touring line-up for the Works Tour?,,,,Mike Moran,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),Additional sourced Queen questions for editorial review.,During which song did Freddie reinjure his knee onstage in Hannover in 1984?,Touring,hard,3,Radio Ga Ga,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,During which song did Freddie reinjure his knee onstage in Hannover in 1984?,,,,Hammer to Fall,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,During which song did Freddie reinjure his knee onstage in Hannover in 1984?,,,,I Want to Break Free,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,During which song did Freddie reinjure his knee onstage in Hannover in 1984?,,,,Tie Your Mother Down,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which charity received proceeds from Queen's 1986 Newcastle concert?,Touring,hard,3,Oxfam,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which charity received proceeds from Queen's 1986 Newcastle concert?,,,,Comic Relief,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which charity received proceeds from Queen's 1986 Newcastle concert?,,,,British Red Cross,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which charity received proceeds from Queen's 1986 Newcastle concert?,,,,Save the Children,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,What was Freddie Mercury's debut solo album called?,Solo work,hard,3,Barcelona,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,What was Freddie Mercury's debut solo album called?,,,,The Great Pretender,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,What was Freddie Mercury's debut solo album called?,,,,Mr. Bad Guy,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,What was Freddie Mercury's debut solo album called?,,,,Made in Heaven,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which broadcaster filmed Queen's second 1986 Wembley Stadium show?,Broadcasts,hard,3,BBC Television,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which broadcaster filmed Queen's second 1986 Wembley Stadium show?,,,,Tyne Tees Television,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which broadcaster filmed Queen's second 1986 Wembley Stadium show?,,,,Granada Television,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which broadcaster filmed Queen's second 1986 Wembley Stadium show?,,,,Channel 4,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which label signed Queen for US releases in late 1983?,Record deals,hard,3,Hollywood Records,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which label signed Queen for US releases in late 1983?,,,,Elektra Records,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which label signed Queen for US releases in late 1983?,,,,Mercury Records,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which label signed Queen for US releases in late 1983?,,,,Capitol Records,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which album was Queen still promoting on their 1985 Australia and New Zealand dates?,Festivals,hard,3,A Kind of Magic,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which album was Queen still promoting on their 1985 Australia and New Zealand dates?,,,,The Works,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which album was Queen still promoting on their 1985 Australia and New Zealand dates?,,,,Hot Space,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which album was Queen still promoting on their 1985 Australia and New Zealand dates?,,,,The Miracle,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which British soap opera inspired the domestic cross-dressing scenes in 'I Want to Break Free'?,Music videos,hard,3,EastEnders,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which British soap opera inspired the domestic cross-dressing scenes in 'I Want to Break Free'?,,,,Brookside,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which British soap opera inspired the domestic cross-dressing scenes in 'I Want to Break Free'?,,,,Emmerdale,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which British soap opera inspired the domestic cross-dressing scenes in 'I Want to Break Free'?,,,,Coronation Street,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,How many separate locations did Queen's official archive count on the Magic Tour?,Touring,hard,4,12,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,How many separate locations did Queen's official archive count on the Magic Tour?,,,,26,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,How many separate locations did Queen's official archive count on the Magic Tour?,,,,20,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,How many separate locations did Queen's official archive count on the Magic Tour?,,,,30,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Queen member wrote the Biggles film theme 'No Turning Back'?,Film,hard,3,Freddie Mercury,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Queen member wrote the Biggles film theme 'No Turning Back'?,,,,Roger Taylor,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Queen member wrote the Biggles film theme 'No Turning Back'?,,,,John Deacon,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Queen member wrote the Biggles film theme 'No Turning Back'?,,,,Brian May,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Freddie Mercury single from the musical Time appeared in 1986?,Solo work,hard,3,Time,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Freddie Mercury single from the musical Time appeared in 1986?,,,,In My Defence,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Freddie Mercury single from the musical Time appeared in 1986?,,,,Barcelona,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Freddie Mercury single from the musical Time appeared in 1986?,,,,Love Kills,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Newcastle venue hosted a 1986 Queen show benefiting Save the Children?,Touring,hard,3,City Hall,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Newcastle venue hosted a 1986 Queen show benefiting Save the Children?,,,,Eldon Square,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Newcastle venue hosted a 1986 Queen show benefiting Save the Children?,,,,St James' Park,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Newcastle venue hosted a 1986 Queen show benefiting Save the Children?,,,,Newcastle Arena,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,In which city did Queen's Works Tour begin in August 1984?,Touring,hard,3,Brussels,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,In which city did Queen's Works Tour begin in August 1984?,,,,Vienna,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,In which city did Queen's Works Tour begin in August 1984?,,,,Stockholm,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,In which city did Queen's Works Tour begin in August 1984?,,,,Toronto,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Brazilian festival did Queen headline twice in January 1985?,Festivals,hard,3,Rock in Rio,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Brazilian festival did Queen headline twice in January 1985?,,,,Lollapalooza,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Brazilian festival did Queen headline twice in January 1985?,,,,Hollywood Rock,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Brazilian festival did Queen headline twice in January 1985?,,,,Monsters of Rock,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which country hosted Queen's 1986 stadium concert at the Népstadion?,Touring,hard,3,Poland,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which country hosted Queen's 1986 stadium concert at the Népstadion?,,,,Austria,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which country hosted Queen's 1986 stadium concert at the Népstadion?,,,,Czechoslovakia,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which country hosted Queen's 1986 stadium concert at the Népstadion?,,,,Hungary,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which 1986 film inspired much of the A Kind of Magic album?,Film,hard,3,Highlander,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which 1986 film inspired much of the A Kind of Magic album?,,,,Flash Gordon,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which 1986 film inspired much of the A Kind of Magic album?,,,,Labyrinth,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which 1986 film inspired much of the A Kind of Magic album?,,,,Biggles,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Roughly how many tickets sold within an hour for Queen's 1986 Newcastle show?,Touring,hard,4,"8,000",false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Roughly how many tickets sold within an hour for Queen's 1986 Newcastle show?,,,,"18,000",false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Roughly how many tickets sold within an hour for Queen's 1986 Newcastle show?,,,,"80,000",false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Roughly how many tickets sold within an hour for Queen's 1986 Newcastle show?,,,,"38,000",true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which country hosted the first Magic Tour shows?,Touring,hard,3,Sweden,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which country hosted the first Magic Tour shows?,,,,Germany,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which country hosted the first Magic Tour shows?,,,,Belgium,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which country hosted the first Magic Tour shows?,,,,France,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Freddie solo single from 1985 later lent its title to a Queen album?,Solo work,hard,3,Living on My Own,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Freddie solo single from 1985 later lent its title to a Queen album?,,,,Love Kills,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Freddie solo single from 1985 later lent its title to a Queen album?,,,,The Great Pretender,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Freddie solo single from 1985 later lent its title to a Queen album?,,,,Made in Heaven,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,In which New Zealand city did Queen play their first concert there in 1985?,Touring,hard,3,Wellington,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,In which New Zealand city did Queen play their first concert there in 1985?,,,,Christchurch,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,In which New Zealand city did Queen play their first concert there in 1985?,,,,Dunedin,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,In which New Zealand city did Queen play their first concert there in 1985?,,,,Auckland,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Approximately how many fan-club volunteers appeared in the 'Radio Ga Ga' shoot?,Music videos,hard,4,50,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Approximately how many fan-club volunteers appeared in the 'Radio Ga Ga' shoot?,,,,500,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Approximately how many fan-club volunteers appeared in the 'Radio Ga Ga' shoot?,,,,100,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Approximately how many fan-club volunteers appeared in the 'Radio Ga Ga' shoot?,,,,"1,000",false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,"How many performances made up Queen's 1986 Magic Tour, according to the official archive?",Touring,hard,4,16,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,"How many performances made up Queen's 1986 Magic Tour, according to the official archive?",,,,26,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,"How many performances made up Queen's 1986 Magic Tour, according to the official archive?",,,,36,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,"How many performances made up Queen's 1986 Magic Tour, according to the official archive?",,,,46,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,In which city did the 1986 Magic Tour begin?,Touring,hard,3,Brussels,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,In which city did the 1986 Magic Tour begin?,,,,Rio de Janeiro,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,In which city did the 1986 Magic Tour begin?,,,,Vienna,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,In which city did the 1986 Magic Tour begin?,,,,Stockholm,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Queen member portrayed a housewife with a vacuum cleaner in 'I Want to Break Free'?,Music videos,hard,3,Freddie Mercury,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Queen member portrayed a housewife with a vacuum cleaner in 'I Want to Break Free'?,,,,Brian May,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Queen member portrayed a housewife with a vacuum cleaner in 'I Want to Break Free'?,,,,John Deacon,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which Queen member portrayed a housewife with a vacuum cleaner in 'I Want to Break Free'?,,,,Roger Taylor,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which concert promoter joined Queen in donating the Newcastle show's proceeds to Save the Children?,Touring,hard,4,Mel Bush,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which concert promoter joined Queen in donating the Newcastle show's proceeds to Save the Children?,,,,John Reid,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which concert promoter joined Queen in donating the Newcastle show's proceeds to Save the Children?,,,,Harvey Goldsmith,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Which concert promoter joined Queen in donating the Newcastle show's proceeds to Save the Children?,,,,Gerry Stickells,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Under what band name did John Deacon release the Biggles theme 'No Turning Back'?,Film,hard,3,The Cross,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Under what band name did John Deacon release the Biggles theme 'No Turning Back'?,,,,The Immortals,true
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Under what band name did John Deacon release the Biggles theme 'No Turning Back'?,,,,The Reaction,false
Queen Quiz: Works and Magic 1983–1986 (Part 2),,Under what band name did John Deacon release the Biggles theme 'No Turning Back'?,,,,The Art,false
Queen Quiz: Solo Paths and Final Albums (Part 1),Additional sourced Queen questions for editorial review.,Which Queen single was released in October 1989?,Singles,hard,3,Breakthru,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen single was released in October 1989?,,,,Scandal,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen single was released in October 1989?,,,,The Miracle,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen single was released in October 1989?,,,,The Invisible Man,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,What honour did Queen receive at the 1987 Ivor Novello Awards?,Awards,hard,3,Best Film Score,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,What honour did Queen receive at the 1987 Ivor Novello Awards?,,,,Best New Act,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,What honour did Queen receive at the 1987 Ivor Novello Awards?,,,,Outstanding Contribution to British Music,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,What honour did Queen receive at the 1987 Ivor Novello Awards?,,,,Best Album Sleeve,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which guitarist from Queen produced Anita Dobson's Talking of Love album?,Side projects,hard,3,Roger Taylor,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which guitarist from Queen produced Anita Dobson's Talking of Love album?,,,,Brian May,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which guitarist from Queen produced Anita Dobson's Talking of Love album?,,,,Freddie Mercury,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which guitarist from Queen produced Anita Dobson's Talking of Love album?,,,,John Deacon,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which London stadium hosted the 1992 Freddie Mercury Tribute Concert?,Tribute concert,hard,3,Hammersmith Odeon,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which London stadium hosted the 1992 Freddie Mercury Tribute Concert?,,,,Wembley Stadium,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which London stadium hosted the 1992 Freddie Mercury Tribute Concert?,,,,Rockfield Studios,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which London stadium hosted the 1992 Freddie Mercury Tribute Concert?,,,,Rainbow Theatre,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,At which London venue did The Cross play a December 1988 one-off show?,Side projects,hard,3,Hammersmith Palais,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,At which London venue did The Cross play a December 1988 one-off show?,,,,Rainbow Theatre,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,At which London venue did The Cross play a December 1988 one-off show?,,,,Dominion Theatre,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,At which London venue did The Cross play a December 1988 one-off show?,,,,Wembley Arena,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,In which Spanish city did Freddie meet Montserrat Caballé for lunch in 1987?,Collaborations,hard,3,Madrid,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,In which Spanish city did Freddie meet Montserrat Caballé for lunch in 1987?,,,,Barcelona,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,In which Spanish city did Freddie meet Montserrat Caballé for lunch in 1987?,,,,Seville,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,In which Spanish city did Freddie meet Montserrat Caballé for lunch in 1987?,,,,Valencia,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen member's band The Cross released Blue Rock in Germany?,Side projects,hard,3,John Deacon,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen member's band The Cross released Blue Rock in Germany?,,,,Roger Taylor,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen member's band The Cross released Blue Rock in Germany?,,,,Brian May,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which Queen member's band The Cross released Blue Rock in Germany?,,,,Freddie Mercury,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,"What was Brian May's debut solo single, released in 1991?",Solo work,hard,3,Too Much Love Will Kill You,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,"What was Brian May's debut solo single, released in 1991?",,,,Star Fleet,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,"What was Brian May's debut solo single, released in 1991?",,,,Back to the Light,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,"What was Brian May's debut solo single, released in 1991?",,,,Driven by You,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which old pop standard became Freddie Mercury's 1987 solo hit?,Solo work,hard,3,The Great Pretender,true
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which old pop standard became Freddie Mercury's 1987 solo hit?,,,,I Can Hear Music,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which old pop standard became Freddie Mercury's 1987 solo hit?,,,,Unchained Melody,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which old pop standard became Freddie Mercury's 1987 solo hit?,,,,Blue Moon,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which song won Best British Single at the 1992 Brit Awards?,Awards,hard,3,The Show Must Go On,false
Queen Quiz: Solo Paths and Final Albums (Part 1),,Which song won Best British Single at the 1992 Brit Awards?,,,,Innuendo,false
